Date,actual,mean,q05,q25,q50,q75,q95
1975-04-10,0.035297682014822,0.027993926157575046,0.006470049489758165,0.012887680724855775,0.0207036406732459,0.0324774713851902,0.06605190151660197
1975-04-11,0.0343982418177058,0.027882894873004726,0.006470049489758165,0.01264151713439625,0.02068348384682665,0.03216076261381045,0.06605190151660197
1975-04-14,0.0354230122579574,0.027737813483363783,0.006470049489758165,0.01264151713439625,0.02068348384682665,0.03216076261381045,0.0655419716704263
1975-04-15,0.035534409094734,0.027598839608339743,0.006470049489758165,0.01264151713439625,0.0206674067414892,0.03204733183878147,0.0655419716704263
1975-04-16,0.0366743138405489,0.027526391857113426,0.006470049489758165,0.01264151713439625,0.0206613623462363,0.03204733183878147,0.0655419716704263
1975-04-17,0.0339911188655489,0.027433989685883526,0.006470049489758165,0.01264151713439625,0.02060931023951915,0.031186210233723477,0.0655419716704263
1975-04-18,0.0327783101682815,0.02738371339470332,0.006470049489758165,0.01264151713439625,0.02060931023951915,0.031186210233723477,0.0655419716704263
1975-04-21,0.0301472874443934,0.027162745462518827,0.006470049489758165,0.01264151713439625,0.02060931023951915,0.031186210233723477,0.06480310978828546
1975-04-22,0.0289081445894508,0.027365017617137413,0.006470049489758165,0.01264151713439625,0.02060931023951915,0.031186210233723477,0.0655419716704263
1975-04-23,0.0292817313976154,0.027258705057374405,0.006470049489758165,0.01264151713439625,0.02060931023951915,0.031186210233723477,0.06480310978828546
1975-04-24,0.0282263554796003,0.027223744500001732,0.006470049489758165,0.01264151713439625,0.020534921748195052,0.031186210233723477,0.06480310978828546
1975-04-25,0.0279337751647039,0.027187290052206374,0.006470049489758165,0.01264151713439625,0.020534921748195052,0.031186210233723477,0.06480310978828546
1975-04-28,0.0273456586786838,0.027214605916335063,0.006470049489758165,0.01264151713439625,0.020534921748195052,0.03204733183878147,0.06480310978828546
1975-04-29,0.0279487741322181,0.027138730163931975,0.006470049489758165,0.01264151713439625,0.020534921748195052,0.031186210233723477,0.06480310978828546
1975-04-30,0.0286131108352244,0.027035493450952474,0.006470049489758165,0.012623765196434275,0.020386844480685,0.03075439347752975,0.06480310978828546
1975-05-01,0.028645587957996,0.0271158046113958,0.006470049489758165,0.012623765196434275,0.020534921748195052,0.031186210233723477,0.06480310978828546
1975-05-02,0.0285052686933386,0.027066994991797728,0.006470049489758165,0.012623765196434275,0.020386844480685,0.031186210233723477,0.06480310978828546
1975-05-05,0.026355938040858,0.026914848757778904,0.006470049489758165,0.012623765196434275,0.020207323224502798,0.030508768911043625,0.06480310978828546
1975-05-06,0.0262468404337923,0.026881779831260402,0.006470049489758165,0.012623765196434275,0.020207323224502798,0.030508768911043625,0.06480310978828546
1975-05-07,0.0253746875560815,0.02673468105465315,0.006470049489758165,0.012623765196434275,0.020207323224502798,0.030048029325202025,0.06480310978828546
1975-05-08,0.0262356038324849,0.0267902060119615,0.006470049489758165,0.012623765196434275,0.020207323224502798,0.030508768911043625,0.06480310978828546
1975-05-09,0.0250891853895257,0.026680962942670392,0.006470049489758165,0.012563056128635348,0.0201334642987419,0.030048029325202025,0.06480310978828546
1975-05-12,0.023469362945164,0.02676589106912538,0.006470049489758165,0.012563056128635348,0.0201334642987419,0.030508768911043625,0.06480310978828546
1975-05-13,0.0235417209981412,0.026850228625227276,0.006470049489758165,0.012563056128635348,0.0201334642987419,0.031186210233723477,0.06480310978828546
1975-05-14,0.0230202113534082,0.026835796347946493,0.006470049489758165,0.012563056128635348,0.0201334642987419,0.031186210233723477,0.06480310978828546
1975-05-15,0.0228061673340896,0.026874426498596917,0.006470049489758165,0.012563056128635348,0.0201334642987419,0.03204733183878147,0.06480310978828546
1975-05-16,0.0217553969047001,0.026744387066007264,0.006470049489758165,0.012563056128635348,0.020112726605039648,0.031186210233723477,0.06480310978828546
1975-05-19,0.0215542641263095,0.026856941702850586,0.006470049489758165,0.012563056128635348,0.0201334642987419,0.03204733183878147,0.06480310978828546
1975-05-20,0.020404068301009,0.02687001982334529,0.006470049489758165,0.012563056128635348,0.0201334642987419,0.03204733183878147,0.06480310978828546
1975-05-21,0.0195973965259668,0.02675126204442145,0.006470049489758165,0.012563056128635348,0.0201334642987419,0.031186210233723477,0.06480310978828546
1975-05-22,0.0202000759660071,0.02680033780524209,0.006470049489758165,0.012563056128635348,0.020207323224502798,0.031186210233723477,0.06480310978828546
1975-05-23,0.0205314138395887,0.02676627744626122,0.006470049489758165,0.012563056128635348,0.020207323224502798,0.031186210233723477,0.06480310978828546
1975-05-27,0.0203669777392403,0.02675678525307589,0.006470049489758165,0.012563056128635348,0.020207323224502798,0.031186210233723477,0.06480310978828546
1975-05-28,0.0197237698920403,0.026711781444851822,0.006470049489758165,0.012563056128635348,0.0201334642987419,0.031186210233723477,0.06480310978828546
1975-05-29,0.0219800680548555,0.02675647083267144,0.006470049489758165,0.012563056128635348,0.020207323224502798,0.031186210233723477,0.06480310978828546
1975-05-30,0.0217298217382944,0.026732358917765073,0.006470049489758165,0.012461069619227725,0.020207323224502798,0.031186210233723477,0.06480310978828546
1975-06-02,0.0244419919675184,0.026734224839230134,0.006470049489758165,0.012461069619227725,0.020310173626271,0.031186210233723477,0.06480310978828546
1975-06-03,0.0249695179397771,0.02683042160830752,0.006470049489758165,0.012461069619227725,0.020310173626271,0.03204733183878147,0.06480310978828546
1975-06-04,0.0252613645152469,0.026675872823847695,0.006470049489758165,0.012461069619227725,0.020207323224502798,0.031186210233723477,0.06480310978828546
1975-06-05,0.0264471135861671,0.02656683975579003,0.006470049489758165,0.012461069619227725,0.0201334642987419,0.030508768911043625,0.06480310978828546
1975-06-06,0.0296421240848485,0.02587039097246568,0.006470049489758165,0.012461069619227725,0.0201334642987419,0.0302422024467482,0.0629716612819057
1975-06-09,0.032468659203237,0.0258341211980051,0.006470049489758165,0.012461069619227725,0.0201334642987419,0.029960868306951674,0.0629716612819057
1975-06-10,0.0331378507580991,0.02589707161312924,0.0066170012111768746,0.012563056128635348,0.020207323224502798,0.029960868306951674,0.0629716612819057
1975-06-11,0.0361001801925028,0.025972582763969423,0.0066170012111768746,0.012623765196434275,0.02029751262763695,0.029960868306951674,0.0629716612819057
1975-06-12,0.0377799419891252,0.025947562462629706,0.0066170012111768746,0.012623765196434275,0.02029751262763695,0.029960868306951674,0.0629716612819057
1975-06-13,0.0383118517706276,0.02557360790356114,0.0066170012111768746,0.012563056128635348,0.020207323224502798,0.029446554324210623,0.06076997571172228
1975-06-16,0.0382101174627904,0.02540513157952734,0.0066170012111768746,0.012563056128635348,0.020207323224502798,0.029030758739768524,0.05827225009286817
1975-06-17,0.0398335262983508,0.02534877485473043,0.0066170012111768746,0.012563056128635348,0.020207323224502798,0.028806983379604027,0.05827225009286817
1975-06-18,0.039522107734734,0.02528872120224607,0.0066170012111768746,0.012461069619227725,0.0201334642987419,0.028806983379604027,0.05827225009286817
1975-06-19,0.0404931587810827,0.02534316712461329,0.0066170012111768746,0.012563056128635348,0.020207323224502798,0.028806983379604027,0.05827225009286817
1975-06-20,0.0433783483853277,0.025296431650639276,0.0066170012111768746,0.012563056128635348,0.0201334642987419,0.028806983379604027,0.05827225009286817
1975-06-23,0.0464498479023911,0.025224435433680973,0.006470049489758165,0.012461069619227725,0.020112726605039648,0.028806983379604027,0.05827225009286817
1975-06-24,0.0460901921070699,0.025179281823191773,0.006470049489758165,0.01231882862066605,0.020112726605039648,0.028806983379604027,0.05827225009286817
1975-06-25,0.0453105097529775,0.025234602604803064,0.006470049489758165,0.01231882862066605,0.020112726605039648,0.029030758739768524,0.05827225009286817
1975-06-26,0.0457541643127628,0.025354772517137844,0.0066170012111768746,0.012461069619227725,0.0201334642987419,0.029446554324210623,0.05827225009286817
1975-06-27,0.0474094095045953,0.02530837788523971,0.0066170012111768746,0.01231882862066605,0.020112726605039648,0.029446554324210623,0.05827225009286817
1975-06-30,0.0469122356371438,0.0251423045987465,0.0066170012111768746,0.01231882862066605,0.0200991680965144,0.029030758739768524,0.05827225009286817
1975-07-01,0.0476606408480924,0.025304728301188364,0.0066170012111768746,0.01231882862066605,0.020112726605039648,0.029446554324210623,0.05924624925969976
1975-07-02,0.0430060706337075,0.025308320493752465,0.0066170012111768746,0.01231882862066605,0.020112726605039648,0.029446554324210623,0.05924624925969976
1975-07-03,0.0428009450687676,0.02573960533925156,0.006767897315426795,0.012461069619227725,0.0201334642987419,0.029960868306951674,0.06076997571172228
1975-07-04,0.043742266903127,0.02584992676184747,0.00695780192815519,0.012563056128635348,0.020207323224502798,0.030218644290475324,0.06076997571172228
1975-07-07,0.0430806595094513,0.02584824927837063,0.00695780192815519,0.012563056128635348,0.020207323224502798,0.030218644290475324,0.06076997571172228
1975-07-08,0.0399462794748841,0.02597867851677199,0.00695780192815519,0.012563056128635348,0.02029751262763695,0.030306376064637874,0.06076997571172228
1975-07-09,0.0377716082335042,0.026270261423940046,0.00695780192815519,0.012563056128635348,0.02029751262763695,0.030463936376939775,0.0629716612819057
1975-07-10,0.0367892866103229,0.02655475989997055,0.00695780192815519,0.012623765196434275,0.020346387360165148,0.03076942644149345,0.06480310978828546
1975-07-11,0.0334108620938153,0.026691962384618028,0.00695780192815519,0.01264151713439625,0.020398803256862552,0.031186210233723477,0.06480310978828546
1975-07-14,0.0337414632104855,0.027002264262608565,0.00695780192815519,0.01271169342100275,0.02047547411127655,0.03204733183878147,0.06563877950528248
1975-07-15,0.0332499496016023,0.02705057388840135,0.00695780192815519,0.01271169342100275,0.02047547411127655,0.03211797350790273,0.06563877950528248
1975-07-16,0.0333846139471567,0.0270228076943292,0.00695780192815519,0.01271169342100275,0.02047547411127655,0.03211797350790273,0.06563877950528248
1975-07-17,0.03210512124349,0.027015927895185143,0.00695780192815519,0.01271169342100275,0.02047547411127655,0.03211797350790273,0.06563877950528248
1975-07-18,0.0345997645067087,0.02716195587087573,0.00695780192815519,0.012910516827948824,0.020534921748195052,0.032615438879828075,0.06563877950528248
1975-07-21,0.0358833141569656,0.02705813622561159,0.00695780192815519,0.012910516827948824,0.02047547411127655,0.03211797350790273,0.06563877950528248
