Date,actual,q05,q25,q50,q75,q95
1984-04-30,0.0146624873282501,0.009627224788994698,0.012489644774665328,0.015101206744142967,0.01797886862794393,0.026602809128496753
1984-05-01,0.0149081700104235,0.00909758693453546,0.012083992884443992,0.014545729363049615,0.01714490235089594,0.02538814588118709
1984-05-02,0.0144356602369168,0.009817883833571628,0.012895078974403493,0.01563100659048155,0.019055958997628235,0.028785399838017332
1984-05-03,0.0145316790692959,0.00987601626394161,0.012776404792675698,0.015435684276813633,0.01842842448848038,0.02725765236125894
1984-05-04,0.0147219480355062,0.009623327235475551,0.01235297918588137,0.014959395198310205,0.017724654958404383,0.02606669342923648
1984-05-08,0.014786347872797,0.009648023405271806,0.01246641541172288,0.015072409192716173,0.017955656875899065,0.026494892384516848
1984-05-09,0.0155649796410781,0.009352786549002286,0.011980419267782018,0.014512881399764928,0.017142336226742765,0.025087747177149136
1984-05-10,0.0153268825133738,0.009056367495208321,0.011932868150841726,0.014458403827435306,0.017262155904506558,0.025786750518515214
1984-05-11,0.0147637164617808,0.00948529586910462,0.012367592454593193,0.015015741894260424,0.018110955311164835,0.02714351464011426
1984-05-14,0.014033948244222,0.010204508027205475,0.013035458444412763,0.01585658306381802,0.019304378325562623,0.02887441044207543
1984-05-15,0.0137501703344465,0.010315801181102684,0.01306588597606032,0.015835624667583183,0.01911690217356625,0.028027403680183714
1984-05-16,0.0135903649762826,0.010510641262279786,0.013178378971872247,0.015984056119786216,0.019310042038043974,0.028137057686819424
1984-05-17,0.0144566242931309,0.010278710273567764,0.012969981174622024,0.015701989477197434,0.018877875620701916,0.02747827809776157
1984-05-18,0.0149637891327529,0.009833361158986045,0.012621259291433859,0.015225867336407219,0.01816205332169543,0.02651230844179594
1984-05-21,0.0148690397920564,0.010264397282317069,0.01332038127075942,0.0161691969934158,0.019734266742120747,0.02974889984890941
1984-05-22,0.0158057590263381,0.010071391181302257,0.013066682948865382,0.015645467384509417,0.01865572079525415,0.027474504355857802
1984-05-23,0.0154735623242847,0.010151813468235389,0.013186477749406799,0.015830323560027403,0.019002412139837645,0.02814744603107254
1984-05-24,0.015773044898451,0.010180333324160058,0.013143572389287518,0.015786233334067683,0.018960098062348066,0.027988641057947055
1984-05-25,0.0158352461675114,0.00995998389261759,0.012777647883119244,0.01532109662813688,0.018265071795622322,0.026684323995867135
