Date,actual,q05,q25,q50,q75,q95
1984-04-30,0.0151833427774187,0.012935239843946773,0.014174321016056753,0.016289671217671883,0.018857077926907686,0.025230069782555334
1984-05-01,0.0151906008468103,0.012855561523464388,0.013877514988217779,0.016085431071353667,0.018578624575001704,0.024889748626804972
1984-05-02,0.0150094565466084,0.013161632445532267,0.014455222696659994,0.016676270044513754,0.01921610245074277,0.0253391457587318
1984-05-03,0.0149778650598221,0.013112543129726553,0.014379204815751584,0.01655862583666466,0.019218054832827555,0.025310184199368584
1984-05-04,0.015009467899759,0.012937593323166931,0.014062450583244623,0.016134164375058213,0.018683620543500788,0.024879711851837835
1984-05-08,0.0149786494217406,0.013077285627735882,0.014144833941184319,0.016130158106961626,0.018711893759868967,0.024931054275279117
1984-05-09,0.0150234255357348,0.012887621433839739,0.013768616385505156,0.01562375266623563,0.018080126130962354,0.02442135128661766
1984-05-10,0.0149426833408188,0.012875972024460634,0.013760756379553802,0.015708658635972747,0.01806065375316461,0.024490235293345007
1984-05-11,0.0148681583914225,0.013033979297038622,0.014080943634114572,0.016035360175534936,0.018461289320663384,0.024779580380503534
1984-05-14,0.0147268187889108,0.013277158301358323,0.014565923946757528,0.016518676229460155,0.019104480442005627,0.025222487055470855
1984-05-15,0.014704421096081,0.013324387368079905,0.014582028223552406,0.016460622707698512,0.019193094254476826,0.02523652648600551
1984-05-16,0.0146670055710783,0.013361902300410632,0.014660237826372331,0.016492090155926436,0.019260135066116832,0.025257818714422287
1984-05-17,0.014688486911126,0.013289892603729068,0.014509767146072014,0.016358921387655084,0.019096500636050028,0.02514948875081146
1984-05-18,0.0147059819819406,0.01317147272694138,0.014260865660545649,0.016173949451686997,0.01885386624254667,0.02500847081357737
1984-05-21,0.0146153305222746,0.013422716534419885,0.014781919009752138,0.016836140763222318,0.019550302363798303,0.025586497701130292
1984-05-22,0.0145958392498478,0.013362332413561686,0.014587923420862752,0.01662370195653044,0.019502123070998818,0.025421568559873715
1984-05-23,0.0145557028725629,0.013402881587353581,0.014677663923046329,0.016723337664534457,0.019599449522409874,0.02551656260151228
1984-05-24,0.0145050875084927,0.013382009811456347,0.01463962588591609,0.016634427091314793,0.01947706443349572,0.02540580724544108
1984-05-25,0.0144760314498227,0.01324417164451704,0.014359244887235367,0.016254477565941068,0.018997155558812845,0.024998285907942144
1984-05-29,0.0148491714757826,0.013200554190338904,0.014265432553727623,0.016285320471733998,0.019012861675660978,0.025088221988748462
1984-05-30,0.0148259042300329,0.013282759139260476,0.014403050468296123,0.016424984698076718,0.019213315744612935,0.025123154668518492
1984-05-31,0.014790646264933,0.013250922903601916,0.014342050357288414,0.01638032101634203,0.0191788139179247,0.02509987075023317
1984-06-01,0.0146579196957062,0.013761455646566131,0.014895052890692024,0.017081093409597584,0.020056938014681197,0.025250561634924756
1984-06-04,0.0146599274128344,0.01376228636122197,0.014941585384588847,0.017064751455298822,0.020061813764437456,0.025209990804695125
1984-06-05,0.0145757466442729,0.0137405895386331,0.01489939791755727,0.01695513243655361,0.019877387201753898,0.02505269101942975
1984-06-06,0.0145679800339853,0.013729102342940816,0.014857359969230178,0.016872677327976596,0.019874852921723044,0.024953533856195476
1984-06-07,0.0145656877274672,0.013750517242109869,0.014908523295518972,0.016936299689484006,0.01996192747960257,0.025021592774255457
