Date,actual,q05,q25,q50,q75,q95
1984-04-30,0.0151833427774187,0.01293468971507945,0.014174320204471508,0.01628967122539936,0.01885707792714668,0.025230069658198576
1984-05-01,0.0151906008468103,0.012855051464649025,0.013877514203495691,0.01608543107888519,0.01857862457527393,0.02488974852691601
1984-05-02,0.0150094565466084,0.013161214550058373,0.014455221908048762,0.016676270052541662,0.0192161024512114,0.025339145591085313
1984-05-03,0.0149778650598221,0.013112010518168913,0.014379203993061064,0.016558625844390728,0.019218054833044715,0.02531018408268771
1984-05-04,0.015009467899759,0.012936948830676654,0.014062449698792973,0.016134164383251944,0.01868362054368695,0.024879711728114692
1984-05-08,0.0149786494217406,0.013077292532455546,0.014144832573866438,0.016130169492603423,0.018711893845025633,0.024931053942951018
1984-05-09,0.0150234255357348,0.012887629116072082,0.013768613738983072,0.015623759521608875,0.0180801262808967,0.024421350879987588
1984-05-10,0.0149426833408188,0.012875979162683786,0.013760757291242274,0.01570868339940119,0.01806065375837547,0.02449023488738596
1984-05-11,0.0148681583914225,0.013033985851634351,0.014080945445264803,0.01603538258336995,0.018461289265864333,0.02477957985765077
1984-05-14,0.0147268187889108,0.013277164171667286,0.014565925765528991,0.016518689567550624,0.019104480354629298,0.025222486399257494
1984-05-15,0.014704421096081,0.013324387229505224,0.014582027910400183,0.0164606226693262,0.019193102226558543,0.025236527274284375
1984-05-16,0.0146670055710783,0.013361902155800394,0.014660237548688268,0.01649209014547448,0.019260144225731718,0.02525781946903766
1984-05-17,0.014688486911126,0.013289892454786298,0.014509766834750002,0.01635892136648575,0.019096510066680533,0.025149489513349478
1984-05-18,0.0147059819819406,0.013171472576525707,0.014260865272576324,0.01617394939652323,0.01885387526175963,0.02500847160487557
1984-05-21,0.0146153305222746,0.013422716436918562,0.01478191862982442,0.016836140640173157,0.019550304527854587,0.025586498586100792
1984-05-22,0.0145958392498478,0.013362331303972814,0.014587923472952315,0.016623701956570758,0.0195021233756169,0.02542192767860493
1984-05-23,0.0145557028725629,0.013402880167782386,0.014677663872638812,0.016723337664577027,0.019599449697312556,0.025516918125696193
1984-05-24,0.0145050875084927,0.013382008468109722,0.014639625861240034,0.016634427091355115,0.019477064698954848,0.02540617023645904
1984-05-25,0.0144760314498227,0.013244170482317161,0.014359244987510147,0.016254477565977626,0.01899715605089536,0.02499867827038433
1984-05-29,0.0148491714757826,0.013200552046936685,0.014265432461361326,0.01628532047178268,0.019012861721379292,0.025088620416942427
1984-05-30,0.0148259042300329,0.01328276235929416,0.01440305711010777,0.016424984698144116,0.019213315752958923,0.025123154780440565
1984-05-31,0.014790646264933,0.013250925699756935,0.014342059298235968,0.016380321016408808,0.019178813921616838,0.025099870845745054
1984-06-01,0.0146579196957062,0.013761459361469755,0.01489505275204714,0.017081093409673315,0.02005693803929965,0.02525056177109309
1984-06-04,0.0146599274128344,0.013762287602869898,0.014941595478651698,0.017064751455364284,0.020061813762386707,0.02520999088922237
1984-06-05,0.0145757466442729,0.013740591376635839,0.014899405945803749,0.0169551324366194,0.01987738720346771,0.025052691125818788
