Date,actual,q05,q25,q50,q75,q95
1984-04-30,0.0131422738328006,0.008233564561066725,0.012302538574086563,0.015040171541336009,0.018985041328539145,0.03212716066007508
1984-05-01,0.012790064247425,0.0077694780266481175,0.011573511485225433,0.014135732598637213,0.017756068316162565,0.029517851338879905
1984-05-02,0.0104587990106286,0.00844431817679255,0.012938444511714112,0.016016891773371008,0.02037794151586257,0.03470891105233678
1984-05-03,0.0124854109856154,0.008487028423094923,0.012629082500856833,0.015456040035825284,0.01951809015252931,0.03303159404812475
1984-05-04,0.0160364112203403,0.008202718065408215,0.012234491793018233,0.01489467028700186,0.018782303465278972,0.03200917148784675
1984-05-08,0.0167480143246562,0.008236325277571966,0.012366277685081436,0.015098842152107522,0.01901342021234754,0.03256023946196411
1984-05-09,0.0180932784343129,0.007896132933117707,0.011909324475420367,0.014442696523312995,0.018171590407014892,0.031373943025445356
1984-05-10,0.0168217205711949,0.007677751408500466,0.011769100200504581,0.014434184298672104,0.018130684975120086,0.031162449575844055
1984-05-11,0.0141273501644948,0.008081757783248314,0.012407144729159152,0.01526928016895521,0.019233093638898798,0.0333255637637558
1984-05-14,0.0150342657242132,0.008747975468125748,0.013363027000625012,0.01646369984986137,0.02081651685302983,0.03638960108548232
1984-05-15,0.0139395688051486,0.008836955573596485,0.013288597745127213,0.01623512249259568,0.020501640046022007,0.03558305884873525
1984-05-16,0.0142116298836951,0.00900140554232093,0.013499091712088886,0.01645710787383543,0.020810464999039224,0.036283501043178734
1984-05-17,0.0147819228229549,0.008790754138978474,0.01315431590901702,0.016017901066325453,0.020225386948934762,0.03506012983519777
1984-05-18,0.0145398866194036,0.008398460544702254,0.012539390986261579,0.015266220888705332,0.019214471925040548,0.032872976599525205
1984-05-21,0.0114421381397459,0.008858079131052443,0.013520204945439426,0.01672669545978839,0.021098281234945407,0.036453388138970394
1984-05-22,0.0126301407118392,0.008685211090753667,0.012820090670461939,0.015621193815116393,0.0195892616973135,0.03229258662254314
1984-05-23,0.0118286465508612,0.008765233433805968,0.01302845621291756,0.015935109030303957,0.02000907107420908,0.03311905741006908
1984-05-24,0.0152191826720071,0.008768464762624974,0.013053202865145004,0.01593982993635826,0.02002808862554847,0.03334575755631007
1984-05-25,0.0164581916536015,0.008516622617193789,0.012656698727703154,0.01535558527446845,0.01926908225491978,0.03219013018485394
1984-05-29,0.0172997740949059,0.008208412896626584,0.012294842176611346,0.015031127825208145,0.018805980349586006,0.030856049334566968
1984-05-30,0.0170196405088937,0.008432903296953795,0.012613761954959326,0.015445885306447981,0.019335645017651736,0.03168738914063042
1984-05-31,0.0172354456149883,0.00833280069268022,0.012352899706245984,0.015073555675186184,0.018826169110457543,0.030542546278072312
1984-06-01,0.0136872602288073,0.009066114473008072,0.013753841374936798,0.01704112074547823,0.021455002388832203,0.03577673911305952
1984-06-04,0.0156800266223052,0.009196925621024137,0.013597011026885198,0.016626072803710687,0.020890800808014663,0.03469932756912997
1984-06-05,0.0143801770270393,0.009202575940295778,0.013768867357406248,0.016873139441711694,0.0212454678117425,0.035739149842898124
1984-06-06,0.0135063755125491,0.009181667485274386,0.013615005249050478,0.01656637001506415,0.020729543468715715,0.03504479253978554
1984-06-07,0.0130092121386899,0.009244048337677417,0.013633440382498623,0.016556566775385417,0.02069524504957208,0.03495954367439787
1984-06-08,0.0121888331559137,0.008835233355899776,0.01303182872080438,0.015888334874551276,0.019810410806327065,0.03258703718933807
1984-06-11,0.009404973909213,0.009320741943514092,0.013871144952053372,0.01708135461916161,0.02144227671572007,0.035531620960860544
1984-06-12,0.012992584402126,0.009050051881656154,0.013262533741259467,0.016169075751112757,0.020161860035969675,0.033131871049492397
1984-06-13,0.0150076699167719,0.008843667980193632,0.012874361333775921,0.01566678043817853,0.019437344996366672,0.03207083727881072
1984-06-14,0.0187086685346843,0.008597631937759545,0.012590916330626003,0.015289720954234282,0.018945981084793277,0.03142583634277382
1984-06-15,0.0229841590494718,0.008421877448394467,0.012360208990591037,0.01500489166144984,0.018571577853312878,0.030711189965568243
1984-06-18,0.0224976982149042,0.008030107428602376,0.01182423998413706,0.014405497328468412,0.01778627110210824,0.028774079812369166
1984-06-19,0.0205741734863634,0.00875130193951527,0.013234679577116274,0.01641748360447235,0.020542444051820097,0.03402789117105101
1984-06-20,0.018374297572341,0.009106792782156804,0.01350153334710564,0.016602368554229904,0.020665042921505384,0.03441485753828659
1984-06-21,0.0196688203440459,0.009568993300280099,0.014385232705219454,0.017718029731830023,0.02216867943913752,0.037979875796844045
1984-06-22,0.0167110882611468,0.010345140308801954,0.01547609586559246,0.019045338559564716,0.023920291493935177,0.0416271480395142
1984-06-25,0.0191859094754258,0.010133043878340398,0.014666060215744259,0.01774085852510425,0.02208952601518256,0.03843061984657224
1984-06-26,0.0182363076075667,0.010006288623582486,0.014744129399899903,0.018058956250009306,0.022575238057560922,0.03870263497372198
1984-06-27,0.0179936261954332,0.009751622062405528,0.014072619099644934,0.017102490984556344,0.021246978553873468,0.0358390362217276
1984-06-28,0.0125784667153964,0.010218853236612266,0.015201602487091447,0.018861046859393455,0.02370284222400739,0.04008416047551812
1984-06-29,0.0120328163636555,0.009814976835534605,0.01416186382031723,0.017366740017474663,0.021633216082798848,0.035706975967929926
1984-07-02,0.0099993474308523,0.01022511290762557,0.014820935752048684,0.0182073689038335,0.022761407771491545,0.03807596256850149
1984-07-03,0.0110652455275581,0.009917950036816649,0.014368827861860122,0.017587490287833848,0.021926360528570086,0.03669628433298867
1984-07-04,0.0124740291031272,0.009791644668115076,0.014009212766360187,0.017053597156840534,0.021128282961304697,0.03548618195665654
1984-07-05,0.0147730558852436,0.009015151116080675,0.0128793547808321,0.015726397496682684,0.019409719938145886,0.03138308287908092
1984-07-06,0.0151407915885071,0.008949971328782174,0.012912332890223633,0.01585427759050536,0.019621931183646524,0.031647544787382124
1984-07-09,0.0182760897646873,0.008675202886130629,0.012432594700535262,0.015247583190623405,0.018812305722273975,0.029775375172132558
1984-07-10,0.0165412552898745,0.008930703812288582,0.01301891240935436,0.016126575891395524,0.020045308279855015,0.0320198160736319
